 Procedimentos hospitalares do SUS - por local de internação - Brasil
Internações por Município e Ano/mês processamento
Procedimentos:todos
Período:Abr-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"355630 Valparaíso";64;56;58;43;33;34;49;65;43;445
"355640 Vargem Grande do Sul";140;125;158;167;136;142;129;128;131;1256
"355650 Várzea Paulista";39;27;50;31;37;48;42;41;51;366
"355670 Vinhedo";205;222;229;255;325;362;381;-;-;1979
"355680 Viradouro";22;26;26;37;28;32;54;28;39;292
"355700 Votorantim";174;189;211;226;213;194;268;262;192;1929
"355710 Votuporanga";668;722;607;635;671;645;731;666;737;6082
"410045 Altamira do Paraná";37;15;19;25;15;21;24;16;-;172
"410060 Alto Paraná";54;53;55;56;55;57;55;54;54;493
"410050 Altônia";27;29;36;22;33;36;27;42;27;279
"410080 Alvorada do Sul";15;8;6;7;6;7;6;11;6;72
"410090 Amaporã";5;14;4;8;5;8;9;7;9;69
"410100 Ampére";84;92;72;126;47;61;117;69;86;754
"410110 Andirá";-;113;50;55;53;71;62;52;48;504
"410120 Antonina";39;29;17;17;10;17;18;-;8;155
"410140 Apucarana";1033;983;1000;761;834;854;845;859;727;7896
"410150 Arapongas";960;1066;327;324;2548;818;1018;1233;1013;9307
"410170 Araruna";33;40;50;47;40;43;41;9;26;329
"410180 Araucária";308;346;329;315;330;335;408;383;394;3148
"410190 Assaí";40;44;31;28;14;22;42;33;31;285
"410200 Assis Chateaubriand";308;290;224;233;240;281;324;293;244;2437
"410210 Astorga";128;117;104;88;94;110;212;202;118;1173
"410220 Atalaia";-;1;-;-;-;-;-;-;-;1
"410240 Bandeirantes";-;457;226;212;216;214;281;264;197;2067
"410250 Barbosa Ferraz";66;66;45;41;37;41;66;60;54;476
"410280 Bela Vista do Paraíso";43;25;18;17;15;14;21;23;22;198
"410290 Bituruna";81;79;33;52;61;33;47;46;49;481
"410305 Boa Vista da Aparecida";19;6;28;10;24;17;20;15;26;165
"410310 Bocaiúva do Sul";-;-;-;8;7;3;-;-;-;18
"410330 Borrazópolis";12;19;7;-;12;10;-;14;-;74
"410360 Cambará";40;38;39;22;31;39;32;37;35;313
"410370 Cambé";329;319;325;329;316;326;326;323;326;2919
"410390 Campina da Lagoa";98;95;101;91;102;100;100;95;97;879
"410400 Campina Grande do Sul";1723;2139;1939;1906;2124;2101;2314;2075;1444;17765
"410420 Campo Largo";4417;4198;3619;2682;2787;3144;3986;3939;2668;31440
"410430 Campo Mourão";962;910;931;793;850;818;763;740;950;7717
"410440 Cândido de Abreu";22;37;12;8;18;16;10;15;10;148
"410442 Candói";58;80;53;56;45;64;95;82;70;603
"410450 Capanema";76;46;43;39;57;29;84;84;50;508
"410460 Capitão Leônidas Marques";74;80;95;70;74;65;56;64;64;642
"410480 Cascavel";2434;2814;2622;3215;3391;3723;3400;3296;3070;27965
"410490 Castro";240;240;229;208;198;234;266;244;240;2099
"410510 Centenário do Sul";22;18;18;18;15;19;20;18;22;170
"410520 Cerro Azul";15;19;9;-;23;22;22;14;-;124
"410530 Céu Azul";68;50;36;59;45;66;44;69;71;508
"410540 Chopinzinho";126;135;116;99;119;130;133;127;115;1100
"410550 Cianorte";589;557;476;492;517;525;571;568;468;4763
"410560 Cidade Gaúcha";51;46;31;23;21;37;27;24;13;273
"410570 Clevelândia";57;57;39;56;30;38;35;56;44;412
"410580 Colombo";305;305;303;306;305;305;305;305;271;2710
"410590 Colorado";300;266;234;231;222;267;375;351;276;2522
"410620 Contenda";39;19;29;19;28;27;24;21;-;206
"410630 Corbélia";107;166;182;154;93;105;141;145;103;1196
"410640 Cornélio Procópio";-;729;433;438;587;559;601;608;544;4499
"410650 Coronel Vivida";56;80;84;100;73;90;106;70;86;745
"410680 Cruz Machado";35;38;17;24;7;26;17;9;8;181
"410660 Cruzeiro do Oeste";51;29;41;41;42;68;53;44;-;369
"410670 Cruzeiro do Sul";2;2;2;2;2;2;1;1;2;16
"410690 Curitiba";8763;9343;8763;9382;9341;10084;12142;11652;10580;90050
"410715 Diamante D'Oeste";7;8;6;7;7;8;6;9;3;61
"410710 Diamante do Norte";3;6;4;3;2;5;5;2;1;31
"410720 Dois Vizinhos";275;256;232;224;226;249;290;283;242;2277
"410750 Engenheiro Beltrão";97;64;40;61;51;63;79;93;55;603
"410753 Entre Rios do Oeste";23;26;24;25;27;32;29;23;23;232
"410765 Fazenda Rio Grande";327;141;100;130;102;144;123;162;120;1349
"410775 Figueira";17;12;10;14;13;20;20;12;15;133
"410800 Florestópolis";6;8;7;8;4;2;8;6;3;52
"410820 Formosa do Oeste";17;34;38;50;68;30;31;19;32;319
"410830 Foz do Iguaçu";1507;1593;1685;1367;1301;1602;1400;1340;1328;13123
"410840 Francisco Beltrão";1166;1100;1072;1130;1370;1133;1290;1356;1046;10663
"410860 Goioerê";241;244;243;184;155;157;164;157;175;1720
"410870 Grandes Rios";26;26;26;26;25;26;26;25;-;206
"410880 Guaíra";126;111;122;105;76;112;125;124;82;983
"410890 Guairaçá";3;4;3;3;3;2;3;4;2;27
"410930 Guaraniaçu";81;106;124;124;130;106;103;111;125;1010
"410940 Guarapuava";874;964;870;1087;1257;1094;1418;1206;932;9702
"410950 Guaraqueçaba";-;10;6;12;18;14;-;-;-;60
"410960 Guaratuba";81;62;67;41;66;40;54;94;54;559
"410970 Ibaiti";19;44;45;35;32;18;37;32;35;297
"410975 Ibema";17;13;14;14;16;13;24;15;18;144
"410980 Ibiporã";286;211;305;306;215;177;339;234;310;2383
"411030 Inajá";2;2;1;3;5;6;8;9;4;40
"411040 Indianópolis";18;18;17;18;13;18;18;18;8;146
"411060 Iporã";40;47;25;14;33;38;34;-;-;231
"411070 Irati";393;322;380;463;297;385;355;441;379;3415
"411090 Itaguajé";12;11;11;7;-;-;-;-;-;41
"411100 Itambaracá";-;46;22;17;12;20;13;19;23;172
"411110 Itambé";8;4;2;7;7;1;8;6;7;50
"411125 Itaperuçu";108;102;65;80;52;74;101;98;79;759
"411130 Itaúna do Sul";6;13;11;4;7;12;10;8;13;84
"411140 Ivaí";38;35;20;-;19;28;25;35;-;200
"411150 Ivaiporã";514;399;370;428;411;408;490;503;494;4017
"411170 Jaboti";16;16;16;15;14;17;12;12;15;133
"411180 Jacarezinho";294;276;282;267;241;249;329;287;297;2522
"411190 Jaguapitã";32;29;29;31;27;17;18;32;19;234
"411200 Jaguariaíva";173;169;156;128;144;148;174;194;176;1462
"411210 Jandaia do Sul";170;156;159;88;207;204;165;179;155;1483
"411240 Japurá";33;37;36;34;32;36;39;31;36;314
"411250 Jardim Alegre";44;42;39;36;41;46;40;39;39;366
"411270 Jataizinho";70;71;70;71;67;73;77;72;71;642
"411275 Jesuítas";28;39;39;39;40;12;29;36;47;309
"411280 Joaquim Távora";41;38;27;35;20;24;37;23;32;277
"411300 Jussara";-;-;-;-;-;-;11;11;19;41
"411310 Kaloré";10;15;14;-;23;13;11;-;14;100
"411320 Lapa";124;84;61;107;71;81;64;115;73;780
"411330 Laranjeiras do Sul";252;279;228;247;314;304;363;343;273;2603
"411345 Lindoeste";11;24;16;17;19;4;9;8;7;115
"411350 Loanda";88;97;92;113;101;115;110;110;55;881
"411370 Londrina";5466;6818;3915;4904;4314;4224;4047;4636;4059;42383
"411375 Lunardelli";32;32;31;32;31;21;26;21;24;250
"411380 Lupionópolis";3;3;5;-;4;3;5;7;5;35
"411390 Mallet";47;63;51;52;50;41;46;40;51;441
"411420 Mandaguari";139;151;98;107;98;95;144;101;101;1034
"411430 Mandirituba";38;39;35;42;53;45;56;28;24;360
"411440 Mangueirinha";84;83;85;73;106;94;99;99;-;723
"411450 Manoel Ribas";24;29;31;33;21;28;23;22;23;234
"411460 Marechal Cândido Rondon";97;99;98;72;95;105;129;100;86;881
"411500 Marilena";27;-;56;28;28;27;28;27;-;221
"411520 Maringá";2924;3017;2940;2532;2787;2797;2909;3006;2727;25639
"411550 Marumbi";-;-;-;-;10;-;-;-;-;10
"411560 Matelândia";127;130;109;101;91;85;103;98;99;943
"411570 Matinhos";34;1;43;53;34;-;47;27;32;271
"411580 Medianeira";283;280;267;274;245;267;274;227;240;2357
"411600 Miraselva";3;1;-;-;2;1;-;-;3;10
"411605 Missal";68;35;31;32;32;24;62;70;18;372
"411620 Morretes";55;22;10;-;28;15;22;18;6;176
"411670 Nova Aurora";62;50;37;130;15;56;160;150;51;711
"411680 Nova Cantu";19;15;14;15;-;24;31;23;25;166
"411690 Nova Esperança";72;57;58;47;46;56;45;50;40;471
"411695 Nova Esperança do Sudoeste";6;10;6;15;10;8;5;8;14;82
"411700 Nova Fátima";-;55;27;30;29;27;27;16;20;231
"411710 Nova Londrina";54;41;35;51;36;33;49;46;48;393
"411720 Nova Olímpia";9;1;1;2;1;3;1;2;-;20
"411722 Nova Santa Rosa";18;18;14;13;11;8;4;11;10;107
"411727 Nova Tebas";66;64;55;43;43;40;51;45;50;457
"411750 Paiçandu";40;32;26;28;20;26;26;25;27;250
"411760 Palmas";238;218;280;246;217;234;167;237;256;2093
"411770 Palmeira";85;68;76;99;90;92;87;80;74;751
"411790 Palotina";75;74;61;62;70;76;78;95;78;669
"411800 Paraíso do Norte";55;53;58;54;55;51;38;43;37;444
"411820 Paranaguá";404;909;-;1024;537;606;510;416;120;4526
"411840 Paranavaí";529;643;586;639;608;510;693;831;506;5545
"411845 Pato Bragado";4;5;2;3;4;8;7;7;6;46
"411850 Pato Branco";1010;888;955;1033;929;1079;1063;885;952;8794
"411870 Paulo Frontin";10;12;20;2;11;22;9;7;12;105
"411890 Pérola";10;10;5;9;8;8;15;6;8;79
"411910 Piên";115;80;74;72;79;115;53;55;52;695
"411915 Pinhais";299;256;293;353;312;393;304;370;325;2905
"411920 Pinhalão";36;31;27;36;30;31;30;27;33;281
"411930 Pinhão";172;152;172;179;181;159;184;167;129;1495
"411940 Piraí do Sul";53;45;22;12;21;18;16;20;-;207
"411950 Piraquara";207;220;190;136;83;268;197;202;214;1717
"411960 Pitanga";277;232;207;150;317;334;358;336;177;2388
"411970 Planaltina do Paraná";1;10;3;4;11;12;12;6;-;59
"411980 Planalto";31;25;26;18;46;25;40;31;13;255
"411990 Ponta Grossa";1805;1884;1763;1783;1819;1954;1856;2078;2077;17019
"412000 Porecatu";33;12;2;9;18;11;21;5;10;121
"412020 Porto Rico";6;8;4;7;10;4;6;3;9;57
"412033 Prado Ferreira";8;1;1;1;-;2;1;1;-;15
"412035 Pranchita";34;59;50;50;57;42;53;59;46;450
"412060 Prudentópolis";333;336;336;334;326;324;315;337;299;2940
"412090 Quedas do Iguaçu";65;91;109;115;94;80;81;90;66;791
"412100 Querência do Norte";38;42;31;35;37;32;28;36;23;302
"412120 Quitandinha";61;40;51;50;36;35;38;34;20;365
"412150 Rebouças";53;50;38;57;36;65;48;52;44;443
"412180 Ribeirão Claro";55;55;54;55;55;50;50;37;41;452
"412190 Ribeirão do Pinhal";-;166;85;84;83;82;82;82;85;749
"412200 Rio Azul";59;54;62;51;48;59;65;67;45;510
"412220 Rio Branco do Sul";36;28;36;42;63;61;67;62;51;446
"412230 Rio Negro";53;63;83;67;49;71;81;102;81;650
"412240 Rolândia";485;435;405;379;397;435;490;525;421;3972
"412250 Roncador";52;46;52;86;69;84;71;74;51;585
"412260 Rondon";47;36;25;25;27;43;37;38;1;279
"412265 Rosário do Ivaí";42;42;40;39;41;41;39;42;39;365
"412290 Salto do Itararé";1;2;2;2;-;4;1;-;2;14
"412310 Santa Amélia";-;-;6;4;7;-;-;-;-;17
"412350 Santa Helena";75;60;57;54;77;66;73;98;49;609
"412370 Santa Isabel do Ivaí";8;-;8;16;23;28;25;15;20;143
"412380 Santa Izabel do Oeste";20;34;28;29;23;28;38;6;-;206
"412390 Santa Mariana";-;567;212;243;182;347;389;389;141;2470
"412400 Santana do Itararé";8;11;11;15;9;10;9;5;9;87
"412410 Santo Antônio da Platina";418;400;403;426;434;429;511;425;382;3828
"412420 Santo Antônio do Caiuá";-;3;4;5;3;1;1;5;-;22
"412440 Santo Antônio do Sudoeste";70;63;67;48;59;64;75;83;54;583
"412460 São Carlos do Ivaí";-;-;-;-;15;17;15;20;11;78
"412490 São João do Caiuá";7;6;7;6;6;7;7;6;7;59
"412500 São João do Ivaí";25;24;21;25;26;28;32;31;26;238
"412510 São João do Triunfo";3;4;4;3;5;8;5;8;10;50
"412520 São Jorge d'Oeste";47;41;32;16;37;40;39;39;24;315
"412535 São Jorge do Patrocínio";28;21;21;23;27;28;27;-;-;175
"412540 São José da Boa Vista";15;6;11;8;7;10;18;17;13;105
"412545 São José das Palmeiras";19;19;19;17;19;14;13;14;12;146
"412550 São José dos Pinhais";888;855;841;770;804;928;899;819;925;7729
"412560 São Mateus do Sul";179;176;175;169;173;169;172;174;169;1556
"412570 São Miguel do Iguaçu";-;-;14;34;44;42;29;14;14;191
"412580 São Pedro do Ivaí";35;34;33;28;36;31;34;35;30;296
"412620 Sapopema";-;-;-;4;7;-;-;7;-;18
"412625 Sarandi";487;560;488;578;647;595;562;585;527;5029
"412640 Sertaneja";-;1;1;-;1;-;-;1;-;4
"412660 Siqueira Campos";18;18;18;24;12;9;14;18;24;155
"412667 Tamarana";13;4;7;9;11;9;15;10;8;86
"412670 Tamboara";18;19;19;19;-;38;19;19;19;170
"412700 Teixeira Soares";15;23;21;23;17;18;18;16;17;168
"412710 Telêmaco Borba";416;404;301;532;412;359;403;394;424;3645
"412720 Terra Boa";114;101;57;64;99;105;95;-;-;635
"412730 Terra Rica";45;51;51;47;50;51;51;46;50;442
"412750 Tibagi";39;36;39;40;31;31;29;28;31;304
"412760 Tijucas do Sul";66;13;-;19;20;18;19;12;-;167
"412770 Toledo";586;610;572;581;666;614;661;635;687;5612
"412780 Tomazina";62;64;26;72;55;38;76;48;38;479
"412785 Três Barras do Paraná";22;21;35;29;60;38;43;48;45;341
"412790 Tuneiras do Oeste";11;11;6;9;6;8;6;9;4;70
"412795 Tupãssi";16;15;8;-;-;9;7;7;9;71
"412796 Turvo";67;44;34;31;54;48;77;65;50;470
"412800 Ubiratã";222;212;251;224;209;205;189;234;297;2043
"412810 Umuarama";1632;1718;1229;1194;1149;1392;1570;1618;1356;12858
"412820 União da Vitória";475;443;451;445;461;481;495;522;443;4216
"412840 Uraí";-;15;11;11;17;12;8;-;15;89
"412855 Vera Cruz do Oeste";15;5;23;19;25;17;23;19;26;172
"412860 Verê";36;28;25;17;25;24;34;27;24;240
"412850 Wenceslau Braz";28;26;24;19;19;24;13;18;9;180
"420010 Abelardo Luz";84;58;27;76;74;68;18;161;169;735
"420040 Água Doce";40;25;35;22;23;31;31;45;36;288
"420070 Alfredo Wagner";15;2;24;-;29;20;5;54;-;149
"420090 Angelina";13;30;46;30;30;42;29;38;25;283
"420100 Anita Garibaldi";41;41;33;31;36;22;78;66;52;400
"420110 Anitápolis";9;-;-;-;-;-;12;-;4;25
"420127 Arabutã";6;5;18;-;16;6;11;8;4;74
"420140 Araranguá";459;450;468;510;474;481;546;435;511;4334
"420150 Armazém";30;48;40;35;41;40;41;20;34;329
"420160 Arroio Trinta";30;32;34;38;36;35;48;48;34;335
"420200 Balneário Camboriú";736;757;743;670;657;620;815;1102;-;6100
"420230 Biguaçu";186;143;215;183;167;186;205;143;-;1428
"420240 Blumenau";2004;1964;2043;1708;1787;2390;2342;2613;1963;18814
"420260 Bom Retiro";34;24;32;33;33;29;33;36;37;291
"420280 Braço do Norte";218;187;168;158;140;182;170;125;142;1490
"420290 Brusque";600;570;576;480;521;542;642;566;595;5092
"420300 Caçador";269;376;362;329;349;289;420;355;337;3086
"420310 Caibi";20;14;6;18;13;11;11;14;10;117
"420320 Camboriú";7;5;78;6;22;46;154;-;-;318
"420330 Campo Alegre";25;21;48;52;40;84;42;90;60;462
"420340 Campo Belo do Sul";-;-;33;31;26;38;44;41;20;233
"420350 Campo Erê";50;42;48;35;39;40;51;56;54;415
"420360 Campos Novos";168;188;126;113;172;149;183;208;182;1489
"420370 Canelinha";23;21;21;19;13;16;24;22;-;159
"420380 Canoinhas";80;110;106;170;142;190;214;209;220;1441
"420390 Capinzal";126;147;114;49;100;118;103;127;110;994
"420410 Caxambu do Sul";24;10;17;15;13;13;11;10;11;124
"420420 Chapecó";1347;1510;1528;1472;1231;1335;1504;1471;1307;12705
"420430 Concórdia";625;569;445;639;598;566;602;663;609;5316
"420440 Coronel Freitas";45;19;22;11;18;18;37;40;40;250
"420455 Correia Pinto";5;15;15;6;-;13;13;9;-;76
"420460 Criciúma";931;1219;1319;1453;1322;1316;1282;1449;1399;11690
"420470 Cunha Porã";34;24;33;45;42;50;49;43;26;346
"420480 Curitibanos";380;409;416;364;267;472;506;460;398;3672
"420490 Descanso";20;24;19;47;13;54;94;68;56;395
"420500 Dionísio Cerqueira";67;81;107;102;114;104;112;90;109;886
"420530 Faxinal dos Guedes";58;60;61;62;45;80;113;66;85;630
"420540 Florianópolis";3044;2810;3263;2947;2997;3540;3404;3248;2809;28062
"420550 Fraiburgo";162;121;133;96;124;138;139;194;138;1245
"420590 Gaspar";203;203;254;205;193;206;189;387;240;2080
"420640 Guaraciaba";79;70;79;74;76;89;98;85;84;734
"420650 Guaramirim";24;-;3;-;-;29;47;22;56;181
"420660 Guarujá do Sul";27;23;18;28;18;32;25;32;45;248
"420690 Ibirama";317;417;394;302;489;490;329;248;303;3289
"420700 Içara";205;182;306;229;225;256;305;225;174;2107
"420730 Imbituba";240;208;257;290;261;284;312;165;270;2287
"420750 Indaial";236;269;263;187;218;283;256;253;-;1965
"420760 Ipira";9;8;10;11;10;8;7;6;12;81
"420765 Iporã do Oeste";64;47;47;46;48;76;61;61;56;506
"420770 Ipumirim";6;-;4;8;6;3;14;12;15;68
"420780 Irani";77;45;19;5;-;-;-;-;-;146
"420790 Irineópolis";20;20;20;21;24;24;20;19;3;171
"420800 Itá";15;17;18;20;34;35;33;31;34;237
"420810 Itaiópolis";35;27;10;11;18;10;9;12;18;150
"420820 Itajaí";1448;1110;1184;1344;1324;1111;1089;1104;1509;11223
"420830 Itapema";30;25;43;34;26;17;44;40;27;286
"420840 Itapiranga";47;60;14;-;-;15;44;42;41;263
"420850 Ituporanga";157;115;227;132;173;171;157;138;180;1450
"420870 Jacinto Machado";37;40;42;26;53;54;35;39;42;368
"420880 Jaguaruna";29;24;45;30;42;46;46;31;33;326
"420890 Jaraguá do Sul";959;1059;1019;1159;1185;988;1112;1131;922;9534
"420900 Joaçaba";608;584;683;758;628;704;691;768;731;6155
"420910 Joinville";3229;3416;3446;3185;2840;3129;3192;3406;3004;28847
"420930 Lages";1301;1176;1184;1093;835;1068;905;1205;998;9765
"420940 Laguna";146;133;-;-;-;-;-;-;-;279
"420960 Lauro Muller";38;22;14;15;37;45;37;24;11;243
"420970 Lebon Régis";4;5;16;14;20;18;4;7;4;92
"420985 Lindóia do Sul";44;40;38;40;41;41;45;43;47;379
"421000 Luiz Alves";16;29;17;31;14;20;23;-;-;150
"421003 Luzerna";71;85;79;84;74;79;87;71;94;724
"421010 Mafra";523;546;620;711;654;626;725;687;786;5878
"421030 Major Vieira";59;57;50;47;44;63;64;62;-;446
"421050 Maravilha";161;152;140;151;154;182;193;197;248;1578
"421060 Massaranduba";9;8;24;17;25;19;51;18;27;198
"421080 Meleiro";44;35;60;89;33;48;79;65;66;519
"421090 Modelo";26;31;26;23;42;34;26;32;28;268
"421100 Mondaí";45;41;46;33;42;43;42;38;48;378
"421120 Morro da Fumaça";160;68;93;81;46;85;110;104;64;811
"421130 Navegantes";159;118;130;130;122;-;-;-;-;659
"421140 Nova Erechim";13;22;81;93;60;118;160;126;86;759
"421150 Nova Trento";21;40;22;22;22;42;65;61;-;295
"421160 Nova Veneza";4;20;27;20;7;5;46;40;26;195
"421170 Orleans";57;54;71;96;48;59;99;55;95;634
"421175 Otacílio Costa";35;29;37;44;39;56;57;51;51;399
"421200 Palma Sola";55;55;62;69;67;58;81;69;45;561
"421210 Palmitos";118;83;93;100;-;39;40;40;18;531
"421220 Papanduva";59;58;47;62;70;74;61;54;69;554
"421250 Penha";-;-;69;71;57;61;138;110;118;624
"421260 Peritiba";4;10;10;23;27;29;37;26;17;183
"421270 Petrolândia";5;6;4;2;5;4;9;5;5;45
"421290 Pinhalzinho";64;47;52;48;80;55;79;71;67;563
"421320 Pomerode";149;120;125;125;138;165;160;181;139;1302
"421340 Ponte Serrada";127;92;156;118;109;127;244;221;138;1332
"421360 Porto União";235;203;250;222;261;317;262;286;229;2265
"421370 Pouso Redondo";17;21;30;29;47;34;31;32;31;272
"421380 Praia Grande";63;100;97;122;71;109;138;167;143;1010
"421400 Presidente Getúlio";30;30;32;27;25;42;50;42;21;299
"421420 Quilombo";93;85;96;110;91;72;101;72;78;798
"421450 Rio do Campo";17;28;25;22;24;21;33;26;23;219
"421480 Rio do Sul";809;657;608;693;651;699;720;748;-;5585
"421470 Rio dos Cedros";84;134;126;129;124;154;153;99;155;1158
"421490 Rio Fortuna";42;45;43;45;26;40;37;31;63;372
"421500 Rio Negrinho";124;106;162;148;155;142;177;170;-;1184
"421530 Salete";23;17;16;17;13;19;13;10;30;158
"421540 Salto Veloso";6;10;9;12;13;12;18;10;15;105
"421550 Santa Cecília";141;152;139;127;136;123;183;150;110;1261
"421570 Santo Amaro da Imperatriz";36;60;56;37;85;91;85;110;81;641
"421580 São Bento do Sul";336;333;316;300;186;119;217;248;480;2535
"421590 São Bonifácio";28;23;27;16;28;33;20;24;23;222
"421600 São Carlos";105;84;93;92;114;101;128;135;91;943
"421620 São Francisco do Sul";95;81;102;102;98;87;89;95;80;829
"421630 São João Batista";81;78;103;97;89;88;105;113;94;848
"421625 São João do Oeste";8;10;23;13;15;18;21;29;14;151
"421650 São Joaquim";73;71;77;82;69;92;147;99;63;773
"421660 São José";2046;1845;147;1878;1428;1284;1295;1694;1844;13461
"421670 São José do Cedro";21;24;35;34;34;57;54;46;33;338
"421690 São Lourenço do Oeste";121;118;107;130;107;132;157;132;127;1131
"421710 São Martinho";18;21;19;21;20;28;30;19;20;196
"421720 São Miguel do Oeste";450;416;428;421;412;385;406;450;423;3791
"421725 São Pedro de Alcântara";25;22;24;27;34;22;21;35;23;233
"421730 Saudades";29;14;31;25;23;47;25;24;36;254
"421750 Seara";53;44;42;48;48;54;75;52;60;476
"421770 Sombrio";42;33;11;10;15;113;67;57;42;390
"421780 Taió";59;64;82;74;77;86;87;94;71;694
"421790 Tangará";-;-;-;-;2;1;-;9;7;19
"421800 Tijucas";80;67;56;72;54;41;34;129;90;623
"421810 Timbé do Sul";21;26;32;28;104;84;106;75;44;520
"421820 Timbó";66;39;12;15;5;8;7;9;5;166
"421830 Três Barras";164;166;172;100;103;92;103;116;90;1106
"421840 Treze de Maio";143;194;181;91;175;204;171;236;178;1573
"421860 Trombudo Central";12;13;16;9;15;19;27;19;26;156
"421870 Tubarão";985;1028;956;900;1083;727;956;1020;1103;8758
"421875 Tunápolis";34;41;41;50;41;31;73;56;39;406
"421880 Turvo";27;22;27;19;31;45;32;15;23;241
"421890 Urubici";13;11;14;6;10;12;11;16;12;105
"421900 Urussanga";42;66;53;58;49;63;74;81;80;566
"421910 Vargeão";5;26;24;27;9;29;37;36;20;213
"421920 Vidal Ramos";14;9;7;6;6;3;1;5;10;61
"421930 Videira";234;265;316;262;231;298;397;295;336;2634
"421935 Vitor Meireles";12;12;15;13;11;12;11;11;10;107
"421950 Xanxerê";500;506;491;500;444;545;490;555;521;4552
"421960 Xavantina";26;27;26;25;15;10;16;20;14;179
"421970 Xaxim";110;117;97;63;80;152;151;114;143;1027
"430003 Aceguá";31;35;36;28;28;29;46;23;34;290
"430010 Agudo";73;77;76;80;56;78;71;80;43;634
"430020 Ajuricaba";3;12;10;9;8;17;17;5;22;103
"430030 Alecrim";34;33;32;35;40;38;39;38;50;339
"430040 Alegrete";311;373;406;402;367;390;404;419;348;3420
"430050 Alpestre";39;28;49;40;48;43;47;39;45;378
"430060 Alvorada";413;384;386;329;332;387;415;391;308;3345
"430064 Ametista do Sul";31;17;14;17;27;17;29;27;17;196
"430070 Anta Gorda";16;17;18;23;33;25;32;26;36;226
"430080 Antônio Prado";48;58;63;65;51;45;55;46;37;468
"430090 Aratiba";20;21;8;19;18;20;28;36;21;191
"430100 Arroio do Meio";222;100;121;153;144;137;180;202;200;1459
"430120 Arroio do Tigre";83;84;82;91;115;88;103;117;86;849
"430130 Arroio Grande";36;32;35;18;27;28;53;55;47;331
"430140 Arvorezinha";46;29;39;25;53;63;61;52;50;418
"430150 Augusto Pestana";15;11;15;15;15;15;42;43;31;202
"430160 Bagé";414;502;573;569;548;593;690;508;574;4971
"430210 Bento Gonçalves";498;440;466;445;508;571;568;513;489;4498
"430220 Boa Vista do Buricá";27;26;22;21;25;20;32;31;29;233
"430230 Bom Jesus";18;35;19;20;24;26;21;-;-;163
"430235 Bom Princípio";42;32;47;32;43;29;34;25;63;347
"430240 Bom Retiro do Sul";34;42;32;42;32;49;65;46;36;378
"430245 Boqueirão do Leão";35;23;33;38;35;30;37;34;39;304
"430270 Butiá";-;5;6;8;17;11;12;10;14;83
"430280 Caçapava do Sul";114;126;109;93;101;120;137;131;138;1069
"430290 Cacequi";22;9;21;24;28;22;54;22;20;222
"430300 Cachoeira do Sul";471;492;467;505;532;498;533;525;510;4533
"430310 Cachoeirinha";306;284;340;317;255;345;346;328;225;2746
"430330 Caibaté";18;15;25;20;29;26;27;32;22;214
"430340 Caiçara";15;13;10;20;12;20;10;25;20;145
"430350 Camaquã";488;430;374;355;336;312;353;324;342;3314
"430360 Cambará do Sul";25;17;25;20;23;18;22;24;16;190
"430370 Campina das Missões";60;51;51;52;50;28;57;58;17;424
"430380 Campinas do Sul";15;16;16;16;16;18;13;8;4;122
"430390 Campo Bom";214;390;310;328;350;353;358;328;294;2925
"430400 Campo Novo";28;29;24;17;17;13;16;20;9;173
"430420 Candelária";130;151;169;174;160;156;203;194;-;1337
"430430 Cândido Godói";51;39;29;59;37;37;57;59;40;408
"430440 Canela";128;186;179;178;161;201;197;189;163;1582
"430450 Canguçu";136;127;126;121;111;154;147;145;143;1210
"430460 Canoas";2167;2047;2076;2089;2324;1982;2391;2306;2011;19393
"430463 Capão da Canoa";378;384;137;389;173;554;387;175;585;3162
"430470 Carazinho";404;353;336;337;328;285;301;368;471;3183
"430480 Carlos Barbosa";47;54;44;53;81;108;132;121;109;749
"430490 Casca";41;44;35;24;18;17;30;51;26;286
"430510 Caxias do Sul";1825;1579;1894;1567;1823;1723;1805;2059;1921;16196
"430520 Cerro Largo";49;42;32;41;42;50;43;35;29;363
"430530 Chapada";11;11;15;11;12;11;11;13;17;112
"430535 Charqueadas";77;57;60;66;86;38;61;90;74;609
"430540 Chiapetta";29;20;22;24;16;17;27;16;14;185
"430570 Condor";27;24;11;25;34;32;35;40;18;246
"430580 Constantina";18;24;18;23;34;30;36;35;26;244
"430590 Coronel Bicaco";46;40;28;26;28;22;27;24;28;269
"430600 Crissiumal";101;74;60;80;115;70;72;94;101;767
"430610 Cruz Alta";280;286;266;283;268;305;323;289;346;2646
"430620 Cruzeiro do Sul";18;14;17;21;9;9;11;7;11;117
"430630 David Canabarro";9;8;16;18;12;23;19;17;25;147
"430640 Dois Irmãos";79;141;138;116;73;138;131;141;90;1047
"430645 Dois Lajeados";29;26;24;17;17;39;27;20;27;226
"430650 Dom Feliciano";21;16;14;8;14;1;12;22;13;121
"430660 Dom Pedrito";137;158;100;132;144;123;153;115;136;1198
"430680 Encantado";149;134;123;125;128;108;156;140;144;1207
"430690 Encruzilhada do Sul";69;83;119;120;129;120;162;147;119;1068
